WWII_ID,MASTER_INDEX_NUMBER,MSNDATE,NAF,TGT_COUNTRY,TGT_TYPE,TGT_INDUSTRY,LATITUDE,LONGITUDE,AIRCRAFT_NAME,TGT_PRIORITY,AC_ATTACKING,ALTITUDE,TONS_OF_HE,TONS_OF_IC,TONS_OF_FRAG,TOTAL_TONS,SIGHTING_EXPLANATION
37055,109329.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,243.0,0.0,36.0,0.0,36.0,VISUAL
37031,109330.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,11.0,250.0,30.0,0.0,0.0,30.0,VISUAL
37075,109331.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,238.0,30.0,0.0,0.0,30.0,VISUAL
37016,109332.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,258.0,0.0,36.0,0.0,36.0,VISUAL
37044,109333.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,248.0,36.0,0.0,0.0,36.0,VISUAL
37051,109334.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,246.0,36.0,0.0,0.0,36.0,VISUAL
37036,109335.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,10.0,249.0,30.0,0.0,0.0,30.0,VISUAL
37022,109371.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,11.0,254.0,0.0,33.0,0.0,33.0,VISUAL
37045,109372.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,248.0,36.0,0.0,0.0,36.0,VISUAL
37069,109373.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,240.0,35.0,0.0,0.0,35.0,VISUAL
37023,109374.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,254.0,36.0,0.0,0.0,36.0,VISUAL
37037,109375.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,249.0,0.0,36.0,0.0,36.0,VISUAL
37056,109376.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,243.0,0.0,36.0,0.0,36.0,VISUAL
37032,109377.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,11.0,250.0,30.0,0.0,0.0,30.0,VISUAL
37076,109378.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,238.0,30.0,0.0,0.0,30.0,VISUAL
37017,109379.0,1944-09-10,8,GERMANY,DAIMLER BENZ MOTOR WOR,VEHICLE MFG. PLANTS,48.78,8.33,B17,4.0,12.0,258.0,0.0,36.0,0.0,36.0,VISUAL
